serverTime,deltaT,url,success,length,path
1535063264.7568815,2.21764874458313,https://job.jobnet.dk/CV/FindWork/Search?Offset=2500&SortValue=BestMatch,True,106519,C:\Notebooks\group19\Eksamensprojekt/117
1535063267.014048,2.257166624069214,https://job.jobnet.dk/CV/FindWork/Search?Offset=2520&SortValue=BestMatch,True,107206,C:\Notebooks\group19\Eksamensprojekt/118
1535063269.2146127,2.2005646228790283,https://job.jobnet.dk/CV/FindWork/Search?Offset=2540&SortValue=BestMatch,True,107192,C:\Notebooks\group19\Eksamensprojekt/119
1535063271.4182243,2.2036116123199463,https://job.jobnet.dk/CV/FindWork/Search?Offset=2560&SortValue=BestMatch,True,107175,C:\Notebooks\group19\Eksamensprojekt/120
1535063273.6137314,2.195507049560547,https://job.jobnet.dk/CV/FindWork/Search?Offset=2580&SortValue=BestMatch,True,106939,C:\Notebooks\group19\Eksamensprojekt/121
1535063275.8924372,2.2787058353424072,https://job.jobnet.dk/CV/FindWork/Search?Offset=2600&SortValue=BestMatch,True,106256,C:\Notebooks\group19\Eksamensprojekt/122
1535063278.0995991,2.2071619033813477,https://job.jobnet.dk/CV/FindWork/Search?Offset=2620&SortValue=BestMatch,True,106950,C:\Notebooks\group19\Eksamensprojekt/123
1535063280.2895887,2.1899895668029785,https://job.jobnet.dk/CV/FindWork/Search?Offset=2640&SortValue=BestMatch,True,105939,C:\Notebooks\group19\Eksamensprojekt/124
1535063282.515555,2.225966215133667,https://job.jobnet.dk/CV/FindWork/Search?Offset=2660&SortValue=BestMatch,True,106616,C:\Notebooks\group19\Eksamensprojekt/125
1535063284.7359931,2.220438241958618,https://job.jobnet.dk/CV/FindWork/Search?Offset=2680&SortValue=BestMatch,True,106351,C:\Notebooks\group19\Eksamensprojekt/126
1535063286.925295,2.1893019676208496,https://job.jobnet.dk/CV/FindWork/Search?Offset=2700&SortValue=BestMatch,True,107042,C:\Notebooks\group19\Eksamensprojekt/127
1535063289.1090941,2.1837990283966064,https://job.jobnet.dk/CV/FindWork/Search?Offset=2720&SortValue=BestMatch,True,106255,C:\Notebooks\group19\Eksamensprojekt/128
1535063291.2987082,2.1896140575408936,https://job.jobnet.dk/CV/FindWork/Search?Offset=2740&SortValue=BestMatch,True,107015,C:\Notebooks\group19\Eksamensprojekt/129
1535063293.5023026,2.203594446182251,https://job.jobnet.dk/CV/FindWork/Search?Offset=2760&SortValue=BestMatch,True,106998,C:\Notebooks\group19\Eksamensprojekt/130
1535063295.718887,2.2165844440460205,https://job.jobnet.dk/CV/FindWork/Search?Offset=2780&SortValue=BestMatch,True,106278,C:\Notebooks\group19\Eksamensprojekt/131
1535063297.899985,2.181097984313965,https://job.jobnet.dk/CV/FindWork/Search?Offset=2800&SortValue=BestMatch,True,106657,C:\Notebooks\group19\Eksamensprojekt/132
1535063300.102859,2.202873945236206,https://job.jobnet.dk/CV/FindWork/Search?Offset=2820&SortValue=BestMatch,True,106980,C:\Notebooks\group19\Eksamensprojekt/133
1535063302.3078697,2.2050106525421143,https://job.jobnet.dk/CV/FindWork/Search?Offset=2840&SortValue=BestMatch,True,106347,C:\Notebooks\group19\Eksamensprojekt/134
1535063304.4860485,2.1781787872314453,https://job.jobnet.dk/CV/FindWork/Search?Offset=2860&SortValue=BestMatch,True,107148,C:\Notebooks\group19\Eksamensprojekt/135
1535063306.6863902,2.2003417015075684,https://job.jobnet.dk/CV/FindWork/Search?Offset=2880&SortValue=BestMatch,True,105564,C:\Notebooks\group19\Eksamensprojekt/136
1535063308.8855116,2.1991214752197266,https://job.jobnet.dk/CV/FindWork/Search?Offset=2900&SortValue=BestMatch,True,106239,C:\Notebooks\group19\Eksamensprojekt/137
1535063311.0732684,2.1877567768096924,https://job.jobnet.dk/CV/FindWork/Search?Offset=2920&SortValue=BestMatch,True,106056,C:\Notebooks\group19\Eksamensprojekt/138
1535063313.261653,2.188384532928467,https://job.jobnet.dk/CV/FindWork/Search?Offset=2940&SortValue=BestMatch,True,106825,C:\Notebooks\group19\Eksamensprojekt/139
1535063315.4850845,2.2234315872192383,https://job.jobnet.dk/CV/FindWork/Search?Offset=2960&SortValue=BestMatch,True,106806,C:\Notebooks\group19\Eksamensprojekt/140
1535063317.6931632,2.208078622817993,https://job.jobnet.dk/CV/FindWork/Search?Offset=2980&SortValue=BestMatch,True,106917,C:\Notebooks\group19\Eksamensprojekt/141
1535063319.886209,2.1930458545684814,https://job.jobnet.dk/CV/FindWork/Search?Offset=3000&SortValue=BestMatch,True,106662,C:\Notebooks\group19\Eksamensprojekt/142
1535063322.1083343,2.222125291824341,https://job.jobnet.dk/CV/FindWork/Search?Offset=3020&SortValue=BestMatch,True,106281,C:\Notebooks\group19\Eksamensprojekt/143
1535063324.3403127,2.231978416442871,https://job.jobnet.dk/CV/FindWork/Search?Offset=3040&SortValue=BestMatch,True,106322,C:\Notebooks\group19\Eksamensprojekt/144
1535063326.5342584,2.1939456462860107,https://job.jobnet.dk/CV/FindWork/Search?Offset=3060&SortValue=BestMatch,True,107129,C:\Notebooks\group19\Eksamensprojekt/145
1535063328.770522,2.2362637519836426,https://job.jobnet.dk/CV/FindWork/Search?Offset=3080&SortValue=BestMatch,True,106237,C:\Notebooks\group19\Eksamensprojekt/146
1535063331.0014167,2.2308945655822754,https://job.jobnet.dk/CV/FindWork/Search?Offset=3100&SortValue=BestMatch,True,106565,C:\Notebooks\group19\Eksamensprojekt/147
1535063451.966748,4.418576955795288,https://job.jobnet.dk/CV/FindWork/Search?Offset=3120&SortValue=BestMatch,True,106368,C:\Notebooks\group19\Eksamensprojekt/1
1535063454.17998,2.2132320404052734,https://job.jobnet.dk/CV/FindWork/Search?Offset=3140&SortValue=BestMatch,True,106861,C:\Notebooks\group19\Eksamensprojekt/2
1535063456.4029162,2.2229361534118652,https://job.jobnet.dk/CV/FindWork/Search?Offset=3160&SortValue=BestMatch,True,106579,C:\Notebooks\group19\Eksamensprojekt/3
1535063458.597002,2.1940858364105225,https://job.jobnet.dk/CV/FindWork/Search?Offset=3180&SortValue=BestMatch,True,107143,C:\Notebooks\group19\Eksamensprojekt/4
