serverTime,deltaT,url,success,length,path
1535313561.2440279,2.6208159923553467,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16795,True,120352,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313563.6833725,2.439344644546509,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16796,True,119727,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313566.1098714,2.4264988899230957,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16797,True,117398,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313568.553041,2.443169593811035,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16798,True,121839,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313570.996509,2.4434680938720703,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16799,True,116245,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313573.4277213,2.4312121868133545,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16800,True,111322,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313575.8925686,2.4648473262786865,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16801,True,112655,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313578.3584082,2.4658396244049072,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16802,True,122505,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313580.8074431,2.4490349292755127,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16803,True,118107,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313583.2506895,2.443246364593506,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16804,True,121312,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313585.704133,2.4534435272216797,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16805,True,119053,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313588.0966444,2.3925113677978516,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16806,True,125902,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313590.5605018,2.463857412338257,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16807,True,115927,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313593.0885696,2.5280678272247314,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16808,True,125011,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313595.7762706,2.6877009868621826,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16809,True,116523,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313598.262114,2.4858434200286865,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16810,True,116769,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313600.7242248,2.462110757827759,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16811,True,124843,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313603.4238315,2.6996066570281982,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16812,True,116682,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313606.0540123,2.630180835723877,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16813,True,117352,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313608.5500321,2.4960198402404785,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16814,True,131583,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313611.1789155,2.6288833618164062,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16815,True,109227,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313613.6737587,2.4948432445526123,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16816,True,130919,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313616.2304833,2.5567245483398438,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16817,True,135329,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313618.7686775,2.538194179534912,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16818,True,133158,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313621.3696163,2.6009387969970703,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16819,True,128902,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313624.0028448,2.6332285404205322,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16820,True,131398,C:\Users\pot\Documents\GitHub/jobindex2.txt
